180.000	 -0.300	 -0.275
180.003	 -0.285	 -0.265
180.006	 -0.285	 -0.255
180.008	 -0.280	 -0.265
180.011	 -0.255	 -0.255
180.014	 -0.265	 -0.255
180.017	 -0.280	 -0.265
180.019	 -0.260	 -0.255
180.022	 -0.240	 -0.230
180.025	 -0.235	 -0.230
180.028	 -0.220	 -0.245
180.031	 -0.225	 -0.255
180.033	 -0.245	 -0.260
180.036	 -0.235	 -0.240
180.039	 -0.235	 -0.230
180.042	 -0.230	 -0.225
180.044	 -0.240	 -0.225
180.047	 -0.255	 -0.225
180.050	 -0.255	 -0.230
180.053	 -0.260	 -0.225
180.056	 -0.250	 -0.220
180.058	 -0.255	 -0.210
180.061	 -0.265	 -0.230
180.064	 -0.250	 -0.250
180.067	 -0.245	 -0.255
180.069	 -0.235	 -0.250
180.072	 -0.250	 -0.235
180.075	 -0.265	 -0.240
180.078	 -0.280	 -0.240
180.081	 -0.300	 -0.260
180.083	 -0.320	 -0.270
180.086	 -0.335	 -0.255
180.089	 -0.340	 -0.245
180.092	 -0.335	 -0.255
180.094	 -0.335	 -0.265
180.097	 -0.355	 -0.275
180.100	 -0.370	 -0.270
180.103	 -0.360	 -0.270
180.106	 -0.350	 -0.255
180.108	 -0.330	 -0.255
180.111	 -0.340	 -0.270
180.114	 -0.350	 -0.280
180.117	 -0.360	 -0.280
180.119	 -0.350	 -0.270
180.122	 -0.345	 -0.260
180.125	 -0.345	 -0.260
180.128	 -0.335	 -0.255
180.131	 -0.355	 -0.285
180.133	 -0.360	 -0.285
180.136	 -0.365	 -0.270
180.139	 -0.355	 -0.265
180.142	 -0.350	 -0.255
180.144	 -0.355	 -0.265
180.147	 -0.365	 -0.260
180.150	 -0.370	 -0.270
180.153	 -0.360	 -0.265
180.156	 -0.355	 -0.265
180.158	 -0.355	 -0.265
180.161	 -0.355	 -0.280
180.164	 -0.375	 -0.310
180.167	 -0.390	 -0.335
180.169	 -0.410	 -0.345
180.172	 -0.435	 -0.350
180.175	 -0.460	 -0.375
180.178	 -0.475	 -0.360
180.181	 -0.510	 -0.315
180.183	 -0.555	 -0.220
180.186	 -0.560	 -0.090
180.189	 -0.500	  0.010
180.192	 -0.375	  0.125
180.194	 -0.235	  0.215
180.197	 -0.085	  0.315
180.200	  0.105	  0.420
180.203	  0.390	  0.525
180.206	  0.660	  0.510
180.208	  0.865	  0.350
180.211	  0.920	  0.050
180.214	  0.820	 -0.220
180.217	  0.505	 -0.320
180.219	  0.100	 -0.300
180.222	 -0.255	 -0.275
180.225	 -0.430	 -0.280
180.228	 -0.485	 -0.285
180.231	 -0.465	 -0.275
180.233	 -0.425	 -0.280
180.236	 -0.390	 -0.275
180.239	 -0.365	 -0.275
180.242	 -0.370	 -0.275
180.244	 -0.375	 -0.285
180.247	 -0.370	 -0.300
180.250	 -0.390	 -0.295
180.253	 -0.380	 -0.290
180.256	 -0.380	 -0.295
180.258	 -0.365	 -0.280
180.261	 -0.375	 -0.290
180.264	 -0.380	 -0.295
180.267	 -0.395	 -0.300
