370.000	 -0.215	  0.015
370.004	 -0.240	  0.030
370.008	 -0.240	  0.005
370.012	 -0.225	 -0.020
370.016	 -0.225	 -0.050
370.020	 -0.200	 -0.055
370.024	 -0.230	 -0.050
370.028	 -0.280	 -0.050
370.032	 -0.365	  0.000
370.036	 -0.410	 -0.025
370.040	 -0.455	 -0.025
370.044	 -0.500	 -0.005
370.048	 -0.550	  0.015
370.052	 -0.555	 -0.010
370.056	 -0.545	 -0.040
370.060	 -0.550	 -0.020
370.064	 -0.575	 -0.025
370.068	 -0.585	 -0.025
370.072	 -0.580	 -0.025
370.076	 -0.560	 -0.035
370.080	 -0.580	 -0.045
370.084	 -0.620	 -0.025
370.088	 -0.635	 -0.015
370.092	 -0.570	 -0.035
370.096	 -0.405	 -0.065
370.100	 -0.170	 -0.070
370.104	  0.130	 -0.005
370.108	  0.390	  0.080
370.112	  0.695	  0.010
370.116	  1.080	 -0.350
370.120	  1.615	 -0.985
370.124	  2.150	 -1.625
370.128	  2.505	 -2.265
370.132	  2.510	 -2.845
370.136	  2.345	 -3.210
370.140	  2.080	 -3.125
370.144	  1.670	 -2.550
370.148	  1.180	 -1.915
370.152	  0.695	 -1.405
370.156	  0.280	 -1.055
370.160	 -0.090	 -0.785
370.164	 -0.420	 -0.575
370.168	 -0.695	 -0.445
370.172	 -0.855	 -0.350
370.176	 -0.935	 -0.265
370.180	 -0.925	 -0.210
370.184	 -0.885	 -0.120
370.188	 -0.835	 -0.040
370.192	 -0.790	  0.015
370.196	 -0.770	  0.095
370.200	 -0.765	  0.150
370.204	 -0.760	  0.160
370.208	 -0.750	  0.220
370.212	 -0.750	  0.245
370.216	 -0.725	  0.240
370.220	 -0.725	  0.245
370.224	 -0.720	  0.265
370.228	 -0.705	  0.290
370.232	 -0.700	  0.320
370.236	 -0.690	  0.325
370.240	 -0.675	  0.330
370.244	 -0.680	  0.335
370.248	 -0.685	  0.355
370.252	 -0.680	  0.380
370.256	 -0.685	  0.405
370.260	 -0.705	  0.405
370.264	 -0.670	  0.430
370.268	 -0.660	  0.430
370.272	 -0.650	  0.425
370.276	 -0.660	  0.480
370.280	 -0.640	  0.480
370.284	 -0.675	  0.500
370.288	 -0.680	  0.515
370.292	 -0.655	  0.555
370.296	 -0.645	  0.575
370.300	 -0.670	  0.600
370.304	 -0.700	  0.645
370.308	 -0.705	  0.680
370.312	 -0.705	  0.705
370.316	 -0.700	  0.740
370.320	 -0.730	  0.780
370.324	 -0.750	  0.810
370.328	 -0.755	  0.845
370.332	 -0.700	  0.855
370.336	 -0.735	  0.880
370.340	 -0.730	  0.900
370.344	 -0.755	  0.900
370.348	 -0.765	  0.885
370.352	 -0.720	  0.875
370.356	 -0.655	  0.865
370.360	 -0.615	  0.795
370.364	 -0.570	  0.770
370.368	 -0.570	  0.700
370.372	 -0.500	  0.640
370.376	 -0.460	  0.575
370.380	 -0.460	  0.495
370.384	 -0.450	  0.435
370.388	 -0.435	  0.390
370.392	 -0.405	  0.340
370.396	 -0.385	  0.295
370.400	 -0.385	  0.240
370.404	 -0.395	  0.215
370.408	 -0.380	  0.200
370.412	 -0.365	  0.165
370.416	 -0.390	  0.150
370.420	 -0.395	  0.110
370.424	 -0.420	  0.110
370.428	 -0.415	  0.135
370.432	 -0.410	  0.100
370.436	 -0.410	  0.090
370.440	 -0.410	  0.070
370.444	 -0.400	  0.075
370.448	 -0.400	  0.090
370.452	 -0.385	  0.090
370.456	 -0.415	  0.080
370.460	 -0.420	  0.090
370.464	 -0.430	  0.095
370.468	 -0.465	  0.090
370.472	 -0.445	  0.070
370.476	 -0.435	  0.070
370.480	 -0.430	  0.080
370.484	 -0.455	  0.085
370.488	 -0.460	  0.090
370.492	 -0.440	  0.080
370.496	 -0.430	  0.100
370.500	 -0.440	  0.070
370.504	 -0.440	  0.090
370.508	 -0.445	  0.055
370.512	 -0.455	  0.065
370.516	 -0.450	  0.060
370.520	 -0.420	  0.060
370.524	 -0.435	  0.050
370.528	 -0.455	  0.060
370.532	 -0.440	  0.040
370.536	 -0.430	  0.045
370.540	 -0.430	  0.060
370.544	 -0.455	  0.030
370.548	 -0.430	  0.045
370.552	 -0.425	  0.035
370.556	 -0.385	  0.025
370.560	 -0.380	  0.015
370.564	 -0.375	  0.010
370.568	 -0.355	  0.025
370.572	 -0.285	  0.030
370.576	 -0.260	  0.030
370.580	 -0.265	  0.040
370.584	 -0.240	  0.085
370.588	 -0.225	  0.070
370.592	 -0.175	  0.120
370.596	 -0.145	  0.120
370.600	 -0.150	  0.115
370.604	 -0.130	  0.095
370.608	 -0.095	  0.070
370.612	 -0.065	  0.050
370.616	 -0.055	  0.035
370.620	 -0.070	  0.020
370.624	 -0.100	  0.005
370.628	 -0.095	 -0.035
370.632	 -0.080	 -0.045
370.636	 -0.080	 -0.055
370.640	 -0.105	 -0.050
370.644	 -0.160	 -0.040
370.648	 -0.225	 -0.010
370.652	 -0.260	 -0.035
370.656	 -0.340	 -0.040
370.660	 -0.390	 -0.015
370.664	 -0.420	  0.000
370.668	 -0.415	 -0.015
370.672	 -0.400	 -0.020
370.676	 -0.450	 -0.035
370.680	 -0.470	 -0.020
370.684	 -0.465	 -0.035
370.688	 -0.460	 -0.030
370.692	 -0.450	 -0.020
370.696	 -0.460	 -0.040
370.700	 -0.500	 -0.030
370.704	 -0.515	 -0.050
370.708	 -0.430	 -0.065
370.712	 -0.255	 -0.080
370.716	 -0.015	 -0.075
370.720	  0.220	  0.000
370.724	  0.450	  0.080
370.728	  0.755	 -0.030
370.732	  1.125	 -0.405
370.736	  1.665	 -1.020
370.740	  2.185	 -1.660
370.744	  2.440	 -2.255
370.748	  2.335	 -2.805
370.752	  2.125	 -3.135
370.756	  1.870	 -3.015
370.760	  1.470	 -2.395
370.764	  0.980	 -1.765
370.768	  0.555	 -1.265
370.772	  0.190	 -0.955
370.776	 -0.115	 -0.720
370.780	 -0.420	 -0.540
370.784	 -0.680	 -0.435
370.788	 -0.820	 -0.340
370.792	 -0.865	 -0.280
370.796	 -0.850	 -0.205
370.800	 -0.795	 -0.150
370.804	 -0.755	 -0.070
370.808	 -0.720	  0.000
370.812	 -0.695	  0.065
370.816	 -0.695	  0.090
370.820	 -0.675	  0.125
370.824	 -0.675	  0.155
370.828	 -0.675	  0.175
370.832	 -0.670	  0.200
370.836	 -0.670	  0.185
370.840	 -0.670	  0.200
370.844	 -0.690	  0.215
370.848	 -0.680	  0.240
370.852	 -0.670	  0.235
370.856	 -0.660	  0.245
370.860	 -0.645	  0.265
370.864	 -0.670	  0.270
370.868	 -0.670	  0.275
370.872	 -0.680	  0.325
370.876	 -0.690	  0.300
370.880	 -0.680	  0.335
370.884	 -0.665	  0.340
370.888	 -0.660	  0.350
370.892	 -0.680	  0.375
370.896	 -0.675	  0.405
370.900	 -0.680	  0.435
370.904	 -0.695	  0.455
370.908	 -0.710	  0.455
370.912	 -0.705	  0.495
370.916	 -0.720	  0.510
370.920	 -0.730	  0.540
370.924	 -0.725	  0.595
370.928	 -0.740	  0.635
370.932	 -0.765	  0.665
370.936	 -0.775	  0.690
370.940	 -0.795	  0.705
370.944	 -0.820	  0.735
370.948	 -0.835	  0.760
370.952	 -0.825	  0.745
370.956	 -0.835	  0.780
370.960	 -0.790	  0.810
370.964	 -0.800	  0.795
370.968	 -0.755	  0.805
370.972	 -0.735	  0.750
370.976	 -0.715	  0.715
370.980	 -0.695	  0.660
370.984	 -0.655	  0.565
370.988	 -0.605	  0.520
370.992	 -0.570	  0.455
370.996	 -0.540	  0.390
371.000	 -0.510	  0.320
371.004	 -0.475	  0.270
371.008	 -0.480	  0.215
371.012	 -0.460	  0.160
371.016	 -0.495	  0.140
371.020	 -0.470	  0.095
371.024	 -0.460	  0.065
371.028	 -0.455	  0.060
371.032	 -0.465	  0.045
371.036	 -0.480	  0.025
371.040	 -0.505	  0.010
371.044	 -0.480	  0.005
371.048	 -0.495	  0.000
371.052	 -0.490	  0.000
371.056	 -0.460	 -0.005
371.060	 -0.465	  0.005
371.064	 -0.500	 -0.015
371.068	 -0.500	 -0.010
371.072	 -0.500	  0.000
371.076	 -0.525	  0.010
371.080	 -0.510	 -0.010
371.084	 -0.530	  0.005
371.088	 -0.535	  0.000
