240.000	  0.050	  0.135
240.004	  0.050	  0.135
240.008	  0.055	  0.135
240.012	  0.055	  0.130
240.016	  0.040	  0.130
240.020	  0.040	  0.130
240.024	  0.040	  0.130
240.028	  0.040	  0.130
240.032	  0.040	  0.130
240.036	  0.045	  0.130
240.040	  0.045	  0.130
240.044	  0.045	  0.130
240.048	  0.050	  0.130
240.052	  0.050	  0.130
240.056	  0.055	  0.130
240.060	  0.060	  0.130
240.064	  0.055	  0.130
240.068	  0.055	  0.130
240.072	  0.055	  0.130
240.076	  0.055	  0.130
240.080	  0.050	  0.130
240.084	  0.050	  0.125
240.088	  0.055	  0.125
240.092	  0.050	  0.130
240.096	  0.050	  0.140
240.100	  0.050	  0.150
240.104	  0.075	  0.180
240.108	  0.090	  0.200
240.112	  0.100	  0.215
240.116	  0.100	  0.215
240.120	  0.100	  0.220
240.124	  0.100	  0.240
240.128	  0.115	  0.265
240.132	  0.155	  0.280
240.136	  0.185	  0.285
240.140	  0.200	  0.265
240.144	  0.200	  0.230
240.148	  0.200	  0.200
240.152	  0.190	  0.190
240.156	  0.190	  0.175
240.160	  0.180	  0.160
240.164	  0.150	  0.145
240.168	  0.120	  0.145
240.172	  0.095	  0.145
240.176	  0.090	  0.145
240.180	  0.080	  0.145
240.184	  0.070	  0.150
240.188	  0.065	  0.150
240.192	  0.060	  0.145
240.196	  0.050	  0.140
240.200	  0.050	  0.140
240.204	  0.050	  0.135
240.208	  0.045	  0.130
240.212	  0.045	  0.125
240.216	  0.035	  0.120
240.220	  0.025	  0.120
240.224	  0.025	  0.120
240.228	  0.025	  0.120
240.232	  0.025	  0.120
240.236	  0.025	  0.120
240.240	  0.030	  0.115
240.244	  0.025	  0.110
240.248	  0.020	  0.110
240.252	  0.005	  0.105
240.256	 -0.030	  0.095
240.260	 -0.065	  0.095
240.264	 -0.070	  0.090
240.268	  0.000	  0.085
240.272	  0.190	  0.045
240.276	  0.480	 -0.035
240.280	  0.860	 -0.105
240.284	  1.275	 -0.120
240.288	  1.605	 -0.040
240.292	  1.740	  0.125
240.296	  1.560	  0.300
240.300	  1.050	  0.415
240.304	  0.430	  0.445
240.308	 -0.055	  0.420
240.312	 -0.285	  0.365
240.316	 -0.330	  0.345
240.320	 -0.315	  0.370
240.324	 -0.295	  0.435
240.328	 -0.290	  0.495
240.332	 -0.290	  0.525
240.336	 -0.285	  0.545
240.340	 -0.285	  0.575
240.344	 -0.285	  0.615
240.348	 -0.285	  0.645
240.352	 -0.280	  0.645
240.356	 -0.275	  0.630
240.360	 -0.260	  0.595
240.364	 -0.210	  0.545
240.368	 -0.155	  0.490
240.372	 -0.105	  0.415
240.376	 -0.065	  0.330
240.380	 -0.045	  0.260
240.384	 -0.025	  0.215
240.388	 -0.015	  0.170
240.392	  0.000	  0.145
240.396	  0.005	  0.130
240.400	  0.025	  0.125
